,id,text,score,predicted_label,true_label
2299,usa-mssge-305,You're a capitalist heartless bastard.,0.89241093,1.0,1
44,gbr-mssge-45,"Yes sweetie, go to your mummy and have a good cry lol",0.43475235,0.0,1
1080,nig-mssge-283,You should be crucified - let's see who's having an empty life then!,0.60325533,1.0,1
414,indeng-mssge-16,Household work is not a real job.,0.02826718,0.0,1
798,nig-mssge-1,Women should only care for their children and not their jobs..,0.4014846,0.0,1
222,gbr-mssge-223,You're a bigoted pig!,0.8579266,1.0,1
153,gbr-mssge-154,Climate alarmists should all be punched in the face.,0.743089,1.0,1
17,gbr-mssge-18,Stay-at-home mums are just lazy.,0.5588244,1.0,1
643,indeng-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0.0,1
1989,phleng-mssge-394,Motorcycle-lovers should all be pushed off a bridge and drown!,0.6943677,1.0,1
1654,phleng-mssge-59,You should be shot!,0.7675452,1.0,1
1134,nig-mssge-337,You're a violent person who should be punched in the face.,0.85173553,1.0,1
1028,nig-mssge-231,politics_r_personal.jpeg,0.019728716,0.0,1
2306,usa-mssge-312,"Capitalists are such warm, loving people, aren't they?",0.0926474,0.0,1
101,gbr-mssge-102,"I thought our institutions were built of building materials, lol",0.06184035,0.0,1
32,gbr-mssge-33,All men should be required to serve in the army to toughen them up!,0.34804323,0.0,1
1046,nig-mssge-249,"You're a homophobic, insecure loser.",0.85333383,1.0,1
2008,usa-mssge-14,feminism_l_group.jpeg,0.08241652,0.0,1
394,gbr-mssge-395,I hope you drive off a bridge and drown!,0.8460273,1.0,1
934,nig-mssge-137,"You're repulsive, meat eater.",0.69164425,1.0,1
931,nig-mssge-134,"We should stop serving meat to children, it's bad for them",0.1460314,0.0,1
1419,phl-mssge-223,Isa kang panatikong hayop!,0.7492263,1.0,1
1825,phleng-mssge-230,politics_r_group.jpeg,0.028385026,0.0,1
10,gbr-mssge-11,You deserve to be raped!,0.85333383,1.0,1
366,gbr-mssge-367,Die you police-lover!,0.76197964,1.0,1
2267,usa-mssge-273,religion_l_personal.jpeg,0.02968135,0.0,1
938,nig-mssge-141,I hope someone tases you with a cattle prod,0.52360797,1.0,1
20,gbr-mssge-21,Stay-at-home mums are leeches on the system!,0.6336687,1.0,1
343,gbr-mssge-344,This type of police-hating shouldn't be allowed on the internet.,0.1883923,0.0,1
99,gbr-mssge-100,The radical woke left should be exterminated!,0.55244523,1.0,1
1279,phl-mssge-83,Isa ka lang kontra-bandila!,0.103494145,0.0,1
1102,nig-mssge-305,You're a capitalist heartless bastard.,0.89241093,1.0,1
952,nig-mssge-155,You deserve to be punched in the face,0.83334327,1.0,1
387,gbr-mssge-388,4x4 drivers are all selfish morons.,0.85333383,1.0,1
2225,usa-mssge-231,politics_r_personal.jpeg,0.019728716,0.0,1
869,nig-mssge-72,Immigrants should be destroyed like rodents!,0.74954444,1.0,1
281,gbr-mssge-282,Religious bigots should be crucified - let's see who's having an empty life then!,0.62702215,1.0,1
1793,phleng-mssge-198,Free speech warriors should be rounded up and gassed!,0.60325533,1.0,1
1988,phleng-mssge-393,I should kick your ass,0.944597,1.0,1
2164,usa-mssge-170,Climate skeptics should be killed to save the planet!,0.6943677,1.0,1
2138,usa-mssge-144,"I know, right? All these laws banning meat....oh wait, that's never happened.",0.032391842,0.0,1
507,indeng-mssge-109,You're a bigoted arsehole.,0.90451443,1.0,1
1918,phleng-mssge-323,"You should be punched in the face, traitor",0.8540474,1.0,1
2013,usa-mssge-19,You're a chauvinist,0.30539915,0.0,1
634,indeng-mssge-236,Homosexuals are disgusting faggots!,0.96069145,1.0,1
2313,usa-mssge-319,You are an idiot traitor.,0.9288007,1.0,1
1235,phl-mssge-39,"Suntukin ang lahat ng mahihinang lalaki, gawin silang matatag.",0.54744303,1.0,1
1374,phl-mssge-178,Ang mga SJW o social justice warriors ay mga nakaaawang talunang hindi kayang tumanggap ng mga biro.,0.40243408,0.0,1
797,indeng-mssge-399,cars_r_personal.jpeg,0.01426248,0.0,1
1516,phl-mssge-320,Dapat kilalanin ang mga traydor kung ano sila: mga kasuklam-suklam na terorista!,0.5739874,1.0,1
1614,phleng-mssge-19,You're a chauvinist,0.30716252,0.0,1
1561,phl-mssge-365,"Sana'y may gumamit ng taser sa iyo nang ma-electric shock ka, ikaw na nagtitiwala sa kapulisan.",0.601458,1.0,1
1622,phleng-mssge-27,I hope someone burns your house down and you die!,0.8988238,1.0,1
358,gbr-mssge-359,All police should be locked up!,0.28548008,0.0,1
1462,phl-mssge-266,Ang lahat ng mga ateyista o mga walang paniniwala sa Diyos ay masusunog sa impiyerno.,0.7105462,1.0,1
924,nig-mssge-127,I should force-feed you a burger,0.36043653,0.0,1
1426,phl-mssge-230,politics_r_group.jpeg,0.028974265,0.0,1
275,gbr-mssge-276,Religious people are all a bunch of bible-beating sheep.,0.6744087,1.0,1
68,gbr-mssge-69,You're just a dirty immigrant!,0.8299589,1.0,1
1909,phleng-mssge-314,inequality_r_group.jpeg,0.03639866,0.0,1
1956,phleng-mssge-361,You're a police-loving bastard.,0.8988238,1.0,1
2035,usa-mssge-41,Crybaby men should all be castrated!,0.76197964,1.0,1
1786,phleng-mssge-191,Stop hurting people! People spreading hate should be thrown in jail!,0.34804323,0.0,1
1663,phleng-mssge-68,Immigrants are dirty rats!,0.9029226,1.0,1
1799,phleng-mssge-204,Liberalistas should be stopped from spreading lies.,0.3317266,0.0,1
2386,usa-mssge-392,SUV lovers need a good kick in the ass,0.88599813,1.0,1
1656,phleng-mssge-61,"Aw do you need some big, strong men to take care of you, honey?",0.15490346,0.0,1
1082,nig-mssge-285,You still believe in moonlight tales right? Shior,0.07054565,0.0,1
2160,usa-mssge-166,Climate skeptics can't follow the science because their brains are too small!,0.5739874,1.0,1
2191,usa-mssge-197,And it's not my problem if others want to punch you in the face.,0.6615786,1.0,1
373,gbr-mssge-374,Petrol car-haters are just stupid treehuggers,0.7804726,1.0,1
2047,usa-mssge-53,Most men are nasty predators!,0.687436,1.0,1
657,indeng-mssge-259,homosexuality_r_personal.jpeg,0.24924077,0.0,1
464,indeng-mssge-66,Most immigrants are uneducated.,0.50789946,1.0,1
614,indeng-mssge-216,politics_l_group.jpeg,0.028974265,0.0,1
633,indeng-mssge-235,You're a stupid homo pansy.,0.93383175,1.0,1
1631,phleng-mssge-36,Crybaby men are a result of weak genes!,0.44002727,0.0,1
685,indeng-mssge-287,religion_r_personal.jpeg,0.028620722,0.0,1
1538,phl-mssge-342,nationalism_r_group.jpeg,0.083999306,0.0,1
1577,phl-mssge-381,Gusto kong sagasaan ka ng aking motorsiklo!,0.6615786,1.0,1
2103,usa-mssge-109,You're a bigoted asshole.,0.944597,1.0,1
2074,usa-mssge-80,"Xenophobes are pathetic, bigoted losers.",0.7827088,1.0,1
415,indeng-mssge-17,Stay-at-home mums who don't pay taxes should not be allowed to vote!,0.20265625,0.0,1
572,indeng-mssge-174,climate_r_group.jpeg,0.0201057,0.0,1
1502,phl-mssge-306,Ang mga hayop na kapitalista ang sisihin!,0.65129566,1.0,1
1412,phl-mssge-216,politics_l_group.jpeg,0.028974265,0.0,1
509,indeng-mssge-111,You're a casteist pig!,0.8403191,1.0,1
2393,usa-mssge-399,cars_r_personal.jpeg,0.014450971,0.0,1
1061,nig-mssge-264,Athiests are dirty unbelievers!,0.7510937,1.0,1
1715,phleng-mssge-120,We should all eat meat for our own health,0.035691574,0.0,1
627,indeng-mssge-229,"Oh, I am a Sanghi and anyone who disagrees with me is a Naxalite! Hahaha !",0.40336934,0.0,1
719,indeng-mssge-321,"You're terrorist scum, traitor!",0.9029226,1.0,1
1272,phl-mssge-76,immigrants_l_group.jpeg,0.055521555,0.0,1
432,indeng-mssge-34,Crybaby men are a total waste of space.,0.5362655,1.0,1
1324,phl-mssge-128,Dapat pagsama-samahin ang mga vegan at katayin tulad ng mga baka!,0.4014846,0.0,1
754,indeng-mssge-356,police_l_group.jpeg,0.02779579,0.0,1
1455,phl-mssge-259,homosexuality_r_personal.jpeg,0.24924077,0.0,1
824,nig-mssge-27,I wish you get burnt with your house to death!,0.8696708,1.0,1
810,nig-mssge-13,"Ok, start in my kitchen and we'll see how it goes lol",0.12520397,0.0,1
1396,phl-mssge-200,"Pare-pareho ang mga taong ipinaglalaban ang malayang pananalita: mag-post ng walang kwenta, at umiyak kapag napagsabihang sila'y bobo at tanga.",0.6261769,1.0,1
826,nig-mssge-29,Yeah I agree your mum was the best haha,0.22445217,0.0,1
2018,usa-mssge-24,Stay-at-home moms should be punched in the face.,0.7701451,1.0,1
562,indeng-mssge-164,Climate skeptics are too stupid to follow the science.,0.7762574,1.0,1
98,gbr-mssge-99,You should have the wokeness punched out of you.,0.5195707,1.0,1
1470,phl-mssge-274,Ang relihiyon ay nakasasama at hindi dapat payagan sa paaralan.,0.30464804,0.0,1
2052,usa-mssge-58,Toxic men should all be shot!,0.743089,1.0,1
2247,usa-mssge-253,I'd like to punch you in the face,0.8460273,1.0,1
1023,nig-mssge-226,Death to all PDP supporters!,0.76523775,1.0,1
2146,usa-mssge-152,"Climate alarmists are economy-destroying, filthy treehuggers!",0.5739874,1.0,1
1323,phl-mssge-127,Dapat kitang piliting kumain ng burger.,0.08083374,0.0,1
230,gbr-mssge-231,politics_r_personal.jpeg,0.019728716,0.0,1
1108,nig-mssge-311,I hope someone puts your head on a spike!,0.6744087,1.0,1
1994,phleng-mssge-399,cars_r_personal.jpeg,0.01426248,0.0,1
478,indeng-mssge-80,"Xenophobes are pathetic, bigoted losers.",0.7827088,1.0,1
2338,usa-mssge-344,This type of cop-hating shouldn't be allowed on the internet.,0.1693855,0.0,1
1807,phleng-mssge-212,Opposition Liberalistas should be shot on sight!,0.6943677,1.0,1
234,gbr-mssge-235,You're a stupid homo pansy.,0.93383175,1.0,1
58,gbr-mssge-59,You should be shot!,0.7675452,1.0,1
371,gbr-mssge-372,This type of stupid discussion shouldn't be allowed on the internet.,0.6611249,1.0,1
1602,phleng-mssge-7,You entitled bitch!,0.9029226,1.0,1
1963,phleng-mssge-368,"Aww police need our support, they're so weak, haha",0.37279442,0.0,1
1381,phl-mssge-185,"Mamatay, ikaw na isang social justice warrior!",0.04735767,0.0,1
1636,phleng-mssge-41,Crybaby men should all be castrated!,0.76197964,1.0,1
2091,usa-mssge-97,You're a cancel culture thug!,0.65231085,1.0,1
416,indeng-mssge-18,Housewife means a lazy woman.,0.5423875,1.0,1
1252,phl-mssge-56,Ang mga lalaking toxic ay dapat suntukin sa mukha.,0.60325533,1.0,1
474,indeng-mssge-76,immigrants_l_group.jpeg,0.055521555,0.0,1
2102,usa-mssge-108,All racist whites are bigoted assholes.,0.93383175,1.0,1
2100,usa-mssge-106,Racists shouldn't be tolerated on the internet.,0.25462922,0.0,1
574,indeng-mssge-176,Stop censoring people. There is NOTHING that should not be allowed to be said.,0.043646812,0.0,1
2388,usa-mssge-394,SUV lovers should all be pushed off a bridge and drown!,0.6943677,1.0,1
1208,phl-mssge-12,Nakakaaliw ang mga peminista; akala nila'y matalino sila.,0.36798462,0.0,1
1914,phleng-mssge-319,You are an idiot traitor.,0.9288007,1.0,1
920,nig-mssge-123,You're such an ignorant elitist.,0.7497506,1.0,1
1707,phleng-mssge-112,Racists should all be punched in the face.,0.8252207,1.0,1
1750,phleng-mssge-155,You deserve to be punched in the face,0.83334327,1.0,1
1026,nig-mssge-229,"""Ooh, I'm a pdp supporter and anyone that disagrees with me is a communist!"" Lol",0.30452284,0.0,1
954,nig-mssge-157,I'd like to run you over with my SUV!,0.60325533,1.0,1
42,gbr-mssge-43,You should be raped!,0.85333383,1.0,1
749,indeng-mssge-351,You deserve to be beaten in the streets,0.6744087,1.0,1
1248,phl-mssge-52,Isa kang tangang tradisyonal na maybahay.,0.4125297,0.0,1
488,indeng-mssge-90,immigrants_r_group.jpeg,0.056263726,0.0,1
2050,usa-mssge-56,Toxic men should be punched in the face.,0.7510937,1.0,1
851,nig-mssge-54,You are a nasty predator!,0.7510937,1.0,1
1468,phl-mssge-272,religion_l_group.jpeg,0.03592727,0.0,1
707,indeng-mssge-309,I hope someone beats you with a bat,0.73663366,1.0,1
2353,usa-mssge-359,All cops should be locked up!,0.31547862,0.0,1
204,gbr-mssge-205,Labour should be disbanded!,0.17718399,0.0,1
672,indeng-mssge-274,Religion is harmful and shouldn't be permitted in schools.,0.42349213,0.0,1
820,nig-mssge-23,You are a pest to society!,0.718943,1.0,1
1333,phl-mssge-137,"Nakakainis ka, ikaw na kumakain ng karne.",0.25915736,0.0,1
1761,phleng-mssge-166,Climate skeptics can't follow the science because their brains are too small!,0.5739874,1.0,1
1045,nig-mssge-248,Homophobes are all insecure losers.,0.6852916,1.0,1
321,gbr-mssge-322,All traitors should be punched in the face.,0.78207105,1.0,1
872,nig-mssge-75,Why are you so obessed with immigrants? Are you some kind of predator? Lol,0.56269526,1.0,1
451,indeng-mssge-53,Most men are nasty predators!,0.6863638,1.0,1
1740,phleng-mssge-145,Aw is someone feeling threatened by big scary vegans? Lol,0.3389984,0.0,1
126,gbr-mssge-127,I should force-feed you a burger,0.36043653,0.0,1
1509,phl-mssge-313,"Lol isa 'yang kombenyenteng katwiran, mabuti pang umasa kang hindi ka maghihirap.",0.23704576,0.0,1
1701,phleng-mssge-106,Racists shouldn't be tolerated on the internet.,0.25462922,0.0,1
843,nig-mssge-46,men_l_group.jpeg,0.025085296,0.0,1
1361,phl-mssge-165,Masyado kang bobo para makasunod sa siyensiya.,0.6675394,1.0,1
2080,usa-mssge-86,Xenophobes should be taken out and shot!,0.71760553,1.0,1
334,gbr-mssge-335,You're a liar and propagandist!,0.7762574,1.0,1
1297,phl-mssge-101,Dapat kang puksain!,0.07687678,0.0,1
1227,phl-mssge-31,feminism_r_personal.jpeg,0.06184035,0.0,1
2287,usa-mssge-293,You're just lazy communist scum!,0.8778702,1.0,1
846,nig-mssge-49,There should be a law preventing toxic men from being in power!,0.25462922,0.0,1
871,nig-mssge-74,"Certainly, I cannot imagine our society without its drug dealers. Lol",0.2854733,0.0,1
355,gbr-mssge-356,police_l_group.jpeg,0.02826718,0.0,1
140,gbr-mssge-141,I hope someone tases you with a cattle prod,0.52414405,1.0,1
100,gbr-mssge-101,You should be exterminated!,0.6667219,1.0,1
1604,phleng-mssge-9,I hope someone punches you in the face.,0.85173553,1.0,1
2288,usa-mssge-294,"Protect your family, kick a commie's ass",0.8696708,1.0,1
446,indeng-mssge-48,Toxic men should have no place on the internet.,0.3389984,0.0,1
249,gbr-mssge-250,Homophobes are idiotic breeders!,0.8364697,1.0,1
669,indeng-mssge-271,"Go home, atheist, you're drunk!",0.6588125,1.0,1
929,nig-mssge-132,vegans_l_group.jpeg,0.03192045,0.0,1
563,indeng-mssge-165,"You must be too stupid to follow the science, then.",0.85173553,1.0,1
1611,phleng-mssge-16,Stay-at-home moms should get a real job.,0.15103401,0.0,1
1590,phl-mssge-394,Ang mga mahilig sa motorsiklo ay dapat itulak mula sa tulay at malunod!,0.5195707,1.0,1
1290,phl-mssge-94,"Ang mga radikal at makakaliwang ""woke"" ay mga baliw na extremist.",0.5130944,1.0,1
865,nig-mssge-68,Immigrants are dirty animals!,0.8696708,1.0,1
127,gbr-mssge-128,Vegans should be rounded up and slaughtered like cattle!,0.7675452,1.0,1
868,nig-mssge-71,You should be punched in the face.,0.8252207,1.0,1
503,indeng-mssge-105,racism_l_personal.jpeg,0.165053,0.0,1
537,indeng-mssge-139,"Go back to your cave, meat-eater!",0.5130944,1.0,1
2390,usa-mssge-396,"Freedom to do what, roll into a ditch? Lol",0.19219314,0.0,1
1976,phleng-mssge-381,I'd like to run you over with my motorcycle!,0.65430456,1.0,1
1899,phleng-mssge-304,Capitalists are all heartless bastards.,0.85333383,1.0,1
1603,phleng-mssge-8,Feminists should all be punched in the face.,0.85333383,1.0,1
2329,usa-mssge-335,You're a liar and propagandist!,0.7762574,1.0,1
1493,phl-mssge-297,Dapat kang habulin bilang libangan!,0.037577134,0.0,1
914,nig-mssge-117,"Wow, I never knew you were such a professional on racism.",0.3260917,0.0,1
936,nig-mssge-139,"Go back to your cave, meat eater!",0.49389273,0.0,1
2286,usa-mssge-292,Communist lefties are all lazy scum!,0.8460273,1.0,1
714,indeng-mssge-316,Unpatriotic language like this shouldn't be on the internet.,0.104795754,0.0,1
1755,phleng-mssge-160,climate_l_group.jpeg,0.019100413,0.0,1
2042,usa-mssge-48,Toxic men should have no place on the internet.,0.3389984,0.0,1
1496,phl-mssge-300,inequality_l_group.jpeg,0.03592727,0.0,1
1132,nig-mssge-335,You're a liar and propagandist!,0.7762574,1.0,1
891,nig-mssge-94,The crazy woke remaining are all bastard lunatics.,0.8540474,1.0,1
506,indeng-mssge-108,All casteists are bigoted arseholes.,0.8540474,1.0,1
2104,usa-mssge-110,All racist whites are pigs!,0.9029226,1.0,1
1621,phleng-mssge-26,Stay-at-home moms should get their houses burned down and die!,0.75208336,1.0,1
969,nig-mssge-172,"Hmm I think climate skeptics are pretty overrated, lol",0.20219094,0.0,1
7,gbr-mssge-8,Feminists should all be punched in the face.,0.85333383,1.0,1
217,gbr-mssge-218,The Tories should be stopped from spreading lies,0.2820025,0.0,1
203,gbr-mssge-204,Labour should be stopped from spreading lies,0.20056234,0.0,1
370,gbr-mssge-371,police_r_personal.jpeg,0.01859777,0.0,1
46,gbr-mssge-47,men_l_personal.jpeg,0.025320992,0.0,1
796,indeng-mssge-398,cars_r_group.jpeg,0.019603057,0.0,1
713,indeng-mssge-315,inequality_r_personal.jpeg,0.027324399,0.0,1
38,gbr-mssge-39,"Punch all weak men, toughen them up.",0.69768625,1.0,1
2238,usa-mssge-244,homosexuality_l_group.jpeg,0.23162876,0.0,1
1342,phl-mssge-146,vegans_r_group.jpeg,0.034984488,0.0,1
466,indeng-mssge-68,Immigrants are dirty rats!,0.9029226,1.0,1
1302,phl-mssge-106,Ang mga rasista ay hindi dapat hayaang manatili sa Internet.,0.29405528,0.0,1
1626,phleng-mssge-31,feminism_r_personal.jpeg,0.061444655,0.0,1
1391,phl-mssge-195,Isa ka lamang pasistang takot umamin!,0.48675314,0.0,1
738,indeng-mssge-340,Ahh patriotism--makes idiots of us all!,0.67735565,1.0,1
1606,phleng-mssge-11,You deserve to be raped!,0.85333383,1.0,1
1038,nig-mssge-241,Die you homo!,0.911035,1.0,1
2124,usa-mssge-130,"We'd be better off if vegans would finally shut the fuck up, lol",0.89241093,1.0,1
996,nig-mssge-199,You deserve to be burnt!,0.78855824,1.0,1
1332,phl-mssge-136,Nakakainis ang mga kumakain ng karne.,0.23523538,0.0,1
968,nig-mssge-171,The best way to save the planet would be to kill you!,0.8403191,1.0,1
2302,usa-mssge-308,Capitalists should be beaten in the streets,0.658061,1.0,1
790,indeng-mssge-392,SUV lovers need a good kick in the arse,0.8696708,1.0,1
1359,phl-mssge-163,Ang mga nagdududa tungkol sa climate change ay dapat palayasin sa bansa!,0.17371799,0.0,1
2105,usa-mssge-111,You're a racist pig!,0.911035,1.0,1
1473,phl-mssge-277,Isa kang maka-bibliyang tupa.,0.2540519,0.0,1
879,nig-mssge-82,Antiforeigners are a bunch of flag fuckers!,0.90451443,1.0,1
1467,phl-mssge-271,"Uwi na, ateyista, lasing ka!",0.43450394,0.0,1
961,nig-mssge-164,Climate skeptics are too foolish to follow science.,0.66500133,1.0,1
1560,phl-mssge-364,Dapat gamitan ng taser ang mga pulis nang mabigyan sila ng electric shock.,0.54744303,1.0,1
476,indeng-mssge-78,Xenophobes shouldn't be tolerated on the internet,0.28547668,0.0,1
172,gbr-mssge-173,"Sure, let's listen to you instead of overwhelming scientific consensus, lol.",0.075294,0.0,1
822,nig-mssge-25,I hope someone punches you in the face.,0.85173553,1.0,1
1152,nig-mssge-355,"Okay, let's defund the police and see how long you will last. Jior",0.10826672,0.0,1
2240,usa-mssge-246,Homophobic extremism should be forbidden,0.24603334,0.0,1
279,gbr-mssge-280,Religious bigots should all be punched in the face.,0.7761081,1.0,1
2045,usa-mssge-51,You are such a toxic moron.,0.911035,1.0,1
1318,phl-mssge-122,Ang mga vegan ay mga mangmang na elistista.,0.50440645,1.0,1
2195,usa-mssge-201,"WOW you sound really tough and edgy, I bet everyone is SO afraid of you and your opinions *eyeroll*",0.36095104,0.0,1
617,indeng-mssge-219,Sanghis should be convicted of treason and banned!,0.45751464,0.0,1
889,nig-mssge-92,"All this ""wokeness"" shouldn't be taught in schools.",0.15324512,0.0,1
2271,usa-mssge-277,You're just a bible-beating sheep.,0.5678696,1.0,1
1232,phl-mssge-36,Ang mga iyaking lalaki ay resulta ng mahihinang hene o genes!,0.43230394,0.0,1
653,indeng-mssge-255,Die you homophobe!,0.85333383,1.0,1
180,gbr-mssge-181,You're an SJW commie!,0.40243408,0.0,1
258,gbr-mssge-259,homosexuality_r_personal.jpeg,0.24924077,0.0,1
590,indeng-mssge-192,Free speech warriors are a bunch of childish shitposters.,0.7570315,1.0,1
763,indeng-mssge-365,"I hope someone lathi-charges you, police-lover!",0.52547425,1.0,1
420,indeng-mssge-22,Male chauvinist pig!,0.6677319,1.0,1
1431,phl-mssge-235,Isa kang tangang bading.,0.062236045,0.0,1
1180,nig-mssge-383,"haha, I'm sure you don't know how to drive, so why do you care?",0.23667802,0.0,1
1558,phl-mssge-362,Ang lahat ng pulis ay nakasusuklam na hayop!,0.7570315,1.0,1
813,nig-mssge-16,House-wives should really get something to do.,0.083999306,0.0,1
1238,phl-mssge-42,Dapat kang ikapon!,0.34804323,0.0,1
59,gbr-mssge-60,"Oh yeah we definitely need more toxic men around, they're really good at fuck-all.",0.7675452,1.0,1
787,indeng-mssge-389,You're a selfish moron.,0.91625386,1.0,1
485,indeng-mssge-87,I hope someone shoots you in the street!,0.7998551,1.0,1
251,gbr-mssge-252,Punch all homophobes,0.70778835,1.0,1
1975,phleng-mssge-380,We should just run over all motorcycle-haters!,0.4574634,0.0,1
1633,phleng-mssge-38,Your family clearly is the result of weak genes!,0.57271194,1.0,1
729,indeng-mssge-331,"So-called ""patriots"" should have to pay reparations to all the people this country has hurt!",0.1996317,0.0,1
302,gbr-mssge-303,Capitalists should all be thrown in jail for defrauding society like this!,0.44393396,0.0,1
37,gbr-mssge-38,Your family clearly is the result of weak genes!,0.57271194,1.0,1
725,indeng-mssge-327,"Don't worry, your country is ashamed of you too",0.4014846,0.0,1
774,indeng-mssge-376,SUV hating bastards need to get a fucking grip!,0.911035,1.0,1
1959,phleng-mssge-364,Police should be whippped,0.5195707,1.0,1
1264,phl-mssge-68,Ang mga imigrante ay salaula!,0.5972042,1.0,1
1084,nig-mssge-287,religion_r_personal.jpeg,0.02826718,0.0,1
1686,phleng-mssge-91,immigrants_r_personal.jpeg,0.04711028,0.0,1
264,gbr-mssge-265,You're a dirty infidel!,0.7856813,1.0,1
1348,phl-mssge-152,"Ang mga alarmista ng klima ay sumisira ng ekonomiya, mga maruruming environmentalist!",0.37279442,0.0,1
1226,phl-mssge-30,feminism_r_group.jpeg,0.08241652,0.0,1
1605,phleng-mssge-10,Feminists deserve to be raped!,0.8696708,1.0,1
1116,nig-mssge-319,You are a stupid traitor,0.911035,1.0,1
1353,phl-mssge-157,Gusto kong sagasaan ka ng SUV ko!,0.58413893,1.0,1
134,gbr-mssge-135,Meat-eaters should be prosecuted for murder!,0.49142194,0.0,1
945,nig-mssge-148,Climate alarmists should be stopped from spreading lies,0.25462922,0.0,1
1442,phl-mssge-246,Ang pagiging sobrang homophobic o takot sa mga homosexual ay dapat ipagbawal.,0.17631748,0.0,1
939,nig-mssge-142,Meat-eaters should be butchered and sold!,0.38377953,0.0,1
1689,phleng-mssge-94,The radical woke left are all extremist lunatics.,0.68668073,1.0,1
2153,usa-mssge-159,"Aw someone's afraid of getting a little sweaty, boohoo",0.1893425,0.0,1
571,indeng-mssge-173,"Sure, let's listen to you instead of overwhelming scientific consensus, lol.",0.075294,0.0,1
165,gbr-mssge-166,Climate skeptics can't follow the science because their brains are too small!,0.5739874,1.0,1
1157,nig-mssge-360,All police are bastards.,0.9029226,1.0,1
2345,usa-mssge-351,You deserve to be beaten in the streets,0.6744087,1.0,1
1413,phl-mssge-217,politics_l_personal.jpeg,0.021432023,0.0,1
340,gbr-mssge-341,Aww I bet your country is very proud of you too lol,0.10045706,0.0,1
191,gbr-mssge-192,Free speech warriors are a bunch of childish shitposters.,0.7570315,1.0,1
1305,phl-mssge-109,Isa kang panatikong gago.,0.7418356,1.0,1
1306,phl-mssge-110,Ang lahat ng puting rasista ay mga hayop!,0.8696708,1.0,1
28,gbr-mssge-29,Yeah I agree your mum was the best lol,0.2540519,0.0,1
1669,phleng-mssge-74,"Oh yeah, cannot imagine our society without its drug dealers. Lol",0.2854903,0.0,1
13,gbr-mssge-14,feminism_l_group.jpeg,0.08241652,0.0,1
2312,usa-mssge-318,Ungrateful traitors are all idiots.,0.8579266,1.0,1
716,indeng-mssge-318,Ungrateful traitors are all idiots.,0.8579266,1.0,1
745,indeng-mssge-347,You must be soft in the head,0.38434127,0.0,1
840,nig-mssge-43,You should be raped!,0.85333383,1.0,1
1545,phl-mssge-349,"Malamang na ikaw ay isang kriminal, bakit mo pa gugustuhing alisin ang pondo ng kapulisan?",0.46327567,0.0,1
866,nig-mssge-69,You're just a dirty alien!,0.7510937,1.0,1
1724,phleng-mssge-129,I hope someone slaughters you like cattle!,0.718943,1.0,1
65,gbr-mssge-66,Most immigrants are uneducated.,0.50789946,1.0,1
999,nig-mssge-202,freespeech_r_group.jpeg,0.028856417,0.0,1
479,indeng-mssge-81,"You're a pathetic, bigoted loser.",0.87225974,1.0,1
2385,usa-mssge-391,You're a gas-guzzling criminal!,0.6308392,1.0,1
1961,phleng-mssge-366,Death to all police!,0.83334327,1.0,1
1877,phleng-mssge-282,Religious bigots should be crucified - let's see who's having an empty life then!,0.62702215,1.0,1
2041,usa-mssge-47,men_l_personal.jpeg,0.025320992,0.0,1
1118,nig-mssge-321,"You're terrorist scum, traitor!",0.9029226,1.0,1
1224,phl-mssge-28,"Ah, oo, pinakamahusay ang mga stay-at-home moms.",0.031449065,0.0,1
1880,phleng-mssge-285,"You still believe in fairytales, right? Lol",0.09568449,0.0,1
903,nig-mssge-106,Racists shouldn't be tolerated on the internet.,0.25462922,0.0,1
1443,phl-mssge-247,Ang mga homophobic o ayaw sa mga homosexual ay dapat itapon sa kulungan!,0.4402136,0.0,1
743,indeng-mssge-345,"Police-haters are dangerous, they should all be thrown in jail!",0.46976724,0.0,1
263,gbr-mssge-264,Atheists are all dirty infidels!,0.8460273,1.0,1
1834,phleng-mssge-239,You deserve to have your ass kicked,0.911035,1.0,1
1041,nig-mssge-244,homosexuality_l_group.jpeg,0.23162876,0.0,1
151,gbr-mssge-152,"Climate alarmists are economy-destroying, filthy treehuggers!",0.5723624,1.0,1
1942,phleng-mssge-347,You must be soft in the head,0.38434127,0.0,1
409,indeng-mssge-11,You deserve to be raped!,0.85333383,1.0,1
1529,phl-mssge-333,Isa kang gagong tupa.,0.46327567,0.0,1
1970,phleng-mssge-375,You're so stupid,0.911035,1.0,1
2389,usa-mssge-395,I hope you drive off a bridge and drown!,0.8460273,1.0,1
1317,phl-mssge-121,"Dapat ay labag sa batas ang magkaroon ng anak ang mga vegan, isa itong kalupitan sa mga bata!",0.31686464,0.0,1
123,gbr-mssge-124,Vegans are a bunch of dirty hippies!,0.7675452,1.0,1
18,gbr-mssge-19,You're a chauvinist,0.30539915,0.0,1
639,indeng-mssge-241,Die you homo!,0.911035,1.0,1
190,gbr-mssge-191,Stop hurting people! People spreading hate should be thrown in jail!,0.34804323,0.0,1
260,gbr-mssge-261,"Atheism should be outlawed, they have no values!",0.4977744,0.0,1
304,gbr-mssge-305,You're a capitalist heartless bastard.,0.89241093,1.0,1
